member_id,settlement_liquidity_need_usd,available_qualified_liquid_resources_usd,repo_rollover_need_usd,incremental_funding_cost_usd,member_concentration_ratio,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,additional_haircut_requirement_usd,excluded_section17_aqlr_reduction_usd,treasury_liquidation_loss_usd,settlement_fail_requirement_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,concentration_base_usd,concentration_excess_ratio,concentration_adjustment_usd,pre_buffer_stressed_liquidity_requirement_usd,operational_liquidity_buffer_usd,stressed_liquidity_requirement_usd,liquidity_coverage_ratio,liquidity_headroom_usd,liquidity_shortfall_usd,lcr_status,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,excluded_overlapping_candidate_amount_usd,scenario_name,severity_rank,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,concentration_threshold,concentration_multiplier,operational_liquidity_buffer_rate,lcr_minimum_ratio,model_version,value_class,actual_ficc_participant,participant_level_inference,scenario_label,scenario_family,scenario_severity,display_order,hypothetical_value_class
SYN-MBR-0047,67671110299.97056,97833540582.7385,0.0,0.0,0.2915350084787377,0.0,0.0,0.0,0.0,695594471.9326749,0.0,0.0,0.0,67671110299.97056,0.0,0.0,68366704771.90324,0.0,68366704771.90324,1.4310114976163848,29466835810.83526,0.0,PASS,0.0,0.0,True,0.0,curve_steepening,1,curve_steepening,curve_steepening,curve_steepening,curve_steepening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve steepening,treasury_curve,targeted,5,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0048,26801661099.536205,35327193721.53835,0.0,0.0,0.241119733393087,0.0,0.0,0.0,0.0,283339283.6192974,0.0,0.0,0.0,26801661099.536205,0.0,0.0,27085000383.155502,0.0,27085000383.155502,1.3043084076716045,8242193338.382851,0.0,PASS,0.0,0.0,True,0.0,curve_steepening,1,curve_steepening,curve_steepening,curve_steepening,curve_steepening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve steepening,treasury_curve,targeted,5,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0001,18858809027.69864,27146854021.072403,0.0,0.0,0.31313937116218,0.0,0.0,0.0,0.0,275166382.5437628,0.0,0.0,0.0,18858809027.69864,0.0,0.0,19133975410.2424,0.0,19133975410.2424,1.4187775116790793,8012878610.830002,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0002,55686674465.80817,50488291294.855255,0.0,0.0,0.293314313445164,0.0,0.0,0.0,0.0,580015215.099028,0.0,0.0,0.0,55686674465.80817,0.0,0.0,56266689680.907196,0.0,56266689680.907196,0.8973033882245127,-5778398386.051941,5778398386.051941,BREACH,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0003,27151181408.92816,31252301950.259502,0.0,0.0,0.2573079708206423,0.0,0.0,0.0,0.0,353721600.2157713,0.0,0.0,0.0,27151181408.92816,0.0,0.0,27504903009.143932,0.0,27504903009.143932,1.1362447611565747,3747398941.11557,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0004,34647571395.1913,41457312552.14155,0.0,0.0,0.2510355218707167,0.0,0.0,0.0,0.0,411910974.5981655,0.0,0.0,0.0,34647571395.1913,0.0,0.0,35059482369.78947,0.0,35059482369.78947,1.1824850154623232,6397830182.352081,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0005,31915827839.295277,56249395326.243454,0.0,0.0,0.3018129863575002,0.0,0.0,0.0,0.0,558457198.4306412,0.0,0.0,0.0,31915827839.295277,0.0,0.0,32474285037.725918,0.0,32474285037.725918,1.7321211309470739,23775110288.517536,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0006,49756352913.10942,55209210371.3362,0.0,0.0,0.30974807622489625,0.0,0.0,0.0,0.0,547354459.4872018,0.0,0.0,0.0,49756352913.10942,0.0,0.0,50303707372.59663,0.0,50303707372.59663,1.0975177229464381,4905502998.739571,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0007,49007215187.84354,55113693908.5898,0.0,0.0,0.2854548782912785,0.0,0.0,0.0,0.0,658024434.4880638,0.0,0.0,0.0,49007215187.84354,0.0,0.0,49665239622.331604,0.0,49665239622.331604,1.1097035739219174,5448454286.258194,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0008,11854684627.409325,23153845907.247063,0.0,0.0,0.2793784356656723,0.0,0.0,0.0,0.0,222270056.09977907,0.0,0.0,0.0,11854684627.409325,0.0,0.0,12076954683.509104,0.0,12076954683.509104,1.9171924143147845,11076891223.737959,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0009,37420687572.08649,47288999137.49504,0.0,0.0,0.285403166638031,0.0,0.0,0.0,0.0,559099680.6577106,0.0,0.0,0.0,37420687572.08649,0.0,0.0,37979787252.744194,0.0,37979787252.744194,1.245109637471132,9309211884.750847,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0010,27452830917.97726,35216448139.00227,0.0,0.0,0.26133573787190656,0.0,0.0,0.0,0.0,401156676.85022366,0.0,0.0,0.0,27452830917.97726,0.0,0.0,27853987594.827484,0.0,27853987594.827484,1.2643233942396817,7362460544.174789,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0011,60735734239.45619,75242847988.50183,0.0,0.0,0.2977758440804922,0.0,0.0,0.0,0.0,1083353131.3160691,0.0,0.0,0.0,60735734239.45619,0.0,0.0,61819087370.77226,0.0,61819087370.77226,1.2171458879232218,13423760617.729568,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0012,144292010968.214,212367652625.22192,0.0,0.0,0.2660186781845312,0.0,0.0,0.0,0.0,2781205112.4691753,0.0,0.0,0.0,144292010968.214,0.0,0.0,147073216080.68317,0.0,147073216080.68317,1.4439587185522533,65294436544.53876,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0013,52803412307.27307,98583293681.45982,0.0,0.0,0.2779980045983231,0.0,0.0,0.0,0.0,908376190.2081258,0.0,0.0,0.0,52803412307.27307,0.0,0.0,53711788497.48119,0.0,53711788497.48119,1.8354126056718978,44871505183.97863,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0014,18905679729.392178,27563413705.90542,0.0,0.0,0.27904545310817064,0.0,0.0,0.0,0.0,354138011.3101498,0.0,0.0,0.0,18905679729.392178,0.0,0.0,19259817740.702328,0.0,19259817740.702328,1.4311357499326103,8303595965.203091,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0015,16748938730.153816,24224007964.745144,0.0,0.0,0.24332795831642118,0.0,0.0,0.0,0.0,283466565.8978296,0.0,0.0,0.0,16748938730.153816,0.0,0.0,17032405296.051645,0.0,17032405296.051645,1.4222305977160263,7191602668.693499,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0016,27198692761.82988,34634721035.148605,0.0,0.0,0.2562474183718598,0.0,0.0,0.0,0.0,364374153.538474,0.0,0.0,0.0,27198692761.82988,0.0,0.0,27563066915.368355,0.0,27563066915.368355,1.2565626728510864,7071654119.780251,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0017,16925605514.598438,18547989416.68169,0.0,0.0,0.28550394225742814,0.0,0.0,0.0,0.0,224839838.26840863,0.0,0.0,0.0,16925605514.598438,0.0,0.0,17150445352.866846,0.0,17150445352.866846,1.0814873337141202,1397544063.8148441,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0018,49366994743.6497,90823998967.0652,0.0,0.0,0.28425075824294876,0.0,0.0,0.0,0.0,507066381.75555897,0.0,0.0,0.0,49366994743.6497,0.0,0.0,49874061125.40526,0.0,49874061125.40526,1.8210668415129427,40949937841.65994,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0019,21549543716.28105,22087577368.86665,0.0,0.0,0.28579367164537667,0.0,0.0,0.0,0.0,323592227.14523447,0.0,0.0,0.0,21549543716.28105,0.0,0.0,21873135943.426285,0.0,21873135943.426285,1.009803872018855,214441425.44036484,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0020,58917682215.03989,63853933972.30661,0.0,0.0,0.270934987158949,0.0,0.0,0.0,0.0,517652721.4855701,0.0,0.0,0.0,58917682215.03989,0.0,0.0,59435334936.52546,0.0,59435334936.52546,1.0743429651822445,4418599035.781151,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0021,223347401819.26135,304408474480.80493,0.0,0.0,0.27774375250252253,0.0,0.0,0.0,0.0,4167060512.0262837,0.0,0.0,0.0,223347401819.26135,0.0,0.0,227514462331.28763,0.0,227514462331.28763,1.337974172549746,76894012149.5173,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0022,24024789572.102814,26836974511.062134,0.0,0.0,0.2791649105722638,0.0,0.0,0.0,0.0,305428595.4748476,0.0,0.0,0.0,24024789572.102814,0.0,0.0,24330218167.57766,0.0,24330218167.57766,1.103030574005496,2506756343.484474,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0023,47176754102.84989,90188351371.4415,0.0,0.0,0.33378647402122835,0.0,0.0,0.0,0.0,476412046.9390839,0.0,0.0,0.0,47176754102.84989,0.0,0.0,47653166149.78898,0.0,47653166149.78898,1.8925993519077196,42535185221.65252,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0024,18574452756.67761,27523688539.237083,0.0,0.0,0.2915580076874683,0.0,0.0,0.0,0.0,197230908.9767018,0.0,0.0,0.0,18574452756.67761,0.0,0.0,18771683665.654312,0.0,18771683665.654312,1.4662344108001304,8752004873.582771,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0025,37913634646.76164,56811541404.62919,0.0,0.0,0.31370829801288924,0.0,0.0,0.0,0.0,753004467.99762,0.0,0.0,0.0,37913634646.76164,0.0,0.0,38666639114.75926,0.0,38666639114.75926,1.4692650487676835,18144902289.869926,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0026,51482648842.523285,61978397436.36327,0.0,0.0,0.25420346843542774,0.0,0.0,0.0,0.0,623078399.3918579,0.0,0.0,0.0,51482648842.523285,0.0,0.0,52105727241.915146,0.0,52105727241.915146,1.1894738010010213,9872670194.448128,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0027,32063094722.12096,56916796024.10076,0.0,0.0,0.294478103365004,0.0,0.0,0.0,0.0,529441510.12765235,0.0,0.0,0.0,32063094722.12096,0.0,0.0,32592536232.24861,0.0,32592536232.24861,1.7463138068949837,24324259791.85215,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0028,76904103317.7189,99599212235.12988,0.0,0.0,0.23144341013989894,0.0,0.0,0.0,0.0,1100835658.8783054,0.0,0.0,0.0,76904103317.7189,0.0,0.0,78004938976.59721,0.0,78004938976.59721,1.2768321280914188,21594273258.53267,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0029,18665876759.885567,30217348533.848213,0.0,0.0,0.24282605852048295,0.0,0.0,0.0,0.0,288149225.90219,0.0,0.0,0.0,18665876759.885567,0.0,0.0,18954025985.787758,0.0,18954025985.787758,1.594244333974534,11263322548.060455,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0030,175821733787.35785,302812978716.35925,0.0,0.0,0.2926434114775448,0.0,0.0,0.0,0.0,2778664213.6764956,0.0,0.0,0.0,175821733787.35785,0.0,0.0,178600398001.03433,0.0,178600398001.03433,1.6954776255011792,124212580715.32492,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0031,57573944874.87246,61529492053.88336,0.0,0.0,0.3219640551273276,0.0,0.0,0.0,0.0,522922417.08675885,0.0,0.0,0.0,57573944874.87246,0.0,0.0,58096867291.95922,0.0,58096867291.95922,1.0590845069954267,3432624761.924141,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0032,23694465319.93,36676041150.87291,0.0,0.0,0.29851786031203514,0.0,0.0,0.0,0.0,563734840.4516668,0.0,0.0,0.0,23694465319.93,0.0,0.0,24258200160.381668,0.0,24258200160.381668,1.5119028167131696,12417840990.491241,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0033,27754252011.11132,59118321064.85495,0.0,0.0,0.23718065570346106,0.0,0.0,0.0,0.0,367201162.1292405,0.0,0.0,0.0,27754252011.11132,0.0,0.0,28121453173.240562,0.0,28121453173.240562,2.102249862432784,30996867891.614388,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0034,41209294162.20596,63634218892.15825,0.0,0.0,0.3029528381239237,0.0,0.0,0.0,0.0,706804896.2056392,0.0,0.0,0.0,41209294162.20596,0.0,0.0,41916099058.411606,0.0,41916099058.411606,1.5181331355163001,21718119833.746643,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0035,18268399456.49582,39933966050.57036,0.0,0.0,0.24380615316984017,0.0,0.0,0.0,0.0,305548159.59425616,0.0,0.0,0.0,18268399456.49582,0.0,0.0,18573947616.090076,0.0,18573947616.090076,2.1499988519390842,21360018434.48028,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0036,86121022025.06229,95836713791.62004,0.0,0.0,0.23016559882913182,0.0,0.0,0.0,0.0,1019104641.3541436,0.0,0.0,0.0,86121022025.06229,0.0,0.0,87140126666.41643,0.0,87140126666.41643,1.0998000285046092,8696587125.203613,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0037,173143482343.27496,248389787156.37576,0.0,0.0,0.31238017263729007,0.0,0.0,0.0,0.0,2662196460.6408625,0.0,0.0,0.0,173143482343.27496,0.0,0.0,175805678803.91583,0.0,175805678803.91583,1.4128655504548082,72584108352.45993,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0038,18068256922.030533,25040064941.657112,0.0,0.0,0.3282194300583181,0.0,0.0,0.0,0.0,210198330.25835383,0.0,0.0,0.0,18068256922.030533,0.0,0.0,18278455252.288887,0.0,18278455252.288887,1.3699223810787575,6761609689.368225,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0039,117474744776.86755,139476713507.33163,0.0,0.0,0.27297417376711264,0.0,0.0,0.0,0.0,1571512340.4427009,0.0,0.0,0.0,117474744776.86755,0.0,0.0,119046257117.31026,0.0,119046257117.31026,1.1716177970206056,20430456390.021378,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0040,20556787423.82752,22962330417.93186,0.0,0.0,0.2604829424513456,0.0,0.0,0.0,0.0,258441092.57540846,0.0,0.0,0.0,20556787423.82752,0.0,0.0,20815228516.402927,0.0,20815228516.402927,1.1031505323055648,2147101901.5289345,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0041,12950085858.467745,19834120222.86173,0.0,0.0,0.2431412077983898,0.0,0.0,0.0,0.0,256130809.03936896,0.0,0.0,0.0,12950085858.467745,0.0,0.0,13206216667.507114,0.0,13206216667.507114,1.5018775416324999,6627903555.354614,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0042,15663697169.426891,17941700328.971954,0.0,0.0,0.33855931127229066,0.0,0.0,0.0,0.0,267055268.7689404,0.0,0.0,0.0,15663697169.426891,0.0,0.0,15930752438.195831,0.0,15930752438.195831,1.1262305656043365,2010947890.776123,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0043,25092965439.50126,36743787081.90648,0.0,0.0,0.27552578519681936,0.0,0.0,0.0,0.0,319370301.05659807,0.0,0.0,0.0,25092965439.50126,0.0,0.0,25412335740.557858,0.0,25412335740.557858,1.4459035744307331,11331451341.348621,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0044,168262174017.0547,308181623027.815,0.0,0.0,0.26566615766375956,0.0,0.0,0.0,0.0,2475475933.475821,0.0,0.0,0.0,168262174017.0547,0.0,0.0,170737649950.53052,0.0,170737649950.53052,1.8050009656165906,137443973077.2845,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0045,32588093202.872517,28997219975.458717,0.0,0.0,0.2690440074811175,0.0,0.0,0.0,0.0,489597109.08154774,0.0,0.0,0.0,32588093202.872517,0.0,0.0,33077690311.954063,0.0,33077690311.954063,0.8766398047139135,-4080470336.495346,4080470336.495346,BREACH,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0046,59669776303.86548,100264545076.87358,0.0,0.0,0.27023051814640947,0.0,0.0,0.0,0.0,788364177.1418508,0.0,0.0,0.0,59669776303.86548,0.0,0.0,60458140481.00733,0.0,60458140481.00733,1.6584126517812976,39806404595.86625,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0047,67671110299.97056,97833540582.7385,0.0,0.0,0.2915350084787377,0.0,0.0,0.0,0.0,925754671.6146233,0.0,0.0,0.0,67671110299.97056,0.0,0.0,68596864971.58518,0.0,68596864971.58518,1.4262100844297183,29236675611.153313,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
SYN-MBR-0048,26801661099.536205,35327193721.53835,0.0,0.0,0.241119733393087,0.0,0.0,0.0,0.0,351907353.3092329,0.0,0.0,0.0,26801661099.536205,0.0,0.0,27153568452.84544,0.0,27153568452.84544,1.301014773910366,8173625268.692913,0.0,PASS,0.0,0.0,True,0.0,curve_flattening,1,curve_flattening,curve_flattening,curve_flattening,curve_flattening,1.0,0.0,0.0,1.0,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
