scenario_name,severity_rank,member_id,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,repo_rollover_need_usd,incremental_funding_cost_usd,additional_haircut_requirement_usd,settlement_fail_requirement_usd,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,excluded_section17_aqlr_reduction_usd,excluded_overlapping_candidate_amount_usd,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,model_version,value_class,actual_ficc_participant,participant_level_inference,scenario_label,scenario_family,scenario_severity,display_order,hypothetical_value_class
curve_steepening,1,SYN-MBR-0047,curve_steepening,curve_steepening,curve_steepening,curve_steepening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve steepening,treasury_curve,targeted,5,hypothetical_assumptions_on_synthetic_members
curve_steepening,1,SYN-MBR-0048,curve_steepening,curve_steepening,curve_steepening,curve_steepening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve steepening,treasury_curve,targeted,5,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0001,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0002,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0003,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0004,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0005,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0006,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0007,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0008,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0009,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0010,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0011,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0012,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0013,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0014,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0015,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0016,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0017,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0018,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0019,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0020,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0021,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0022,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0023,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0024,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0025,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0026,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0027,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0028,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0029,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0030,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0031,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0032,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0033,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0034,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0035,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0036,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0037,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0038,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0039,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0040,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0041,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0042,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0043,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0044,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0045,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0046,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0047,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
curve_flattening,1,SYN-MBR-0048,curve_flattening,curve_flattening,curve_flattening,curve_flattening,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,Treasury curve flattening,treasury_curve,targeted,6,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0001,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1757852.5624713644,0.0,0.0,0.0,1757852.5624713644,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0002,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,5001310.8100640355,0.0,0.0,0.0,5001310.8100640355,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0003,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2455201.1697707027,0.0,0.0,0.0,2455201.1697707027,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0004,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,3118005.6363458447,0.0,0.0,0.0,3118005.6363458447,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0005,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2874595.02168506,0.0,0.0,0.0,2874595.02168506,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0006,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4338587.7122509815,0.0,0.0,0.0,4338587.7122509815,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0007,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4652561.071201898,0.0,0.0,0.0,4652561.071201898,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0008,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1141758.5236865166,0.0,0.0,0.0,1141758.5236865166,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0009,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,3336441.090412555,0.0,0.0,0.0,3336441.090412555,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0010,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2539682.5178905027,0.0,0.0,0.0,2539682.5178905027,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0011,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,6022845.127203597,0.0,0.0,0.0,6022845.127203597,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0012,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,14111661.139614778,0.0,0.0,0.0,14111661.139614778,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0013,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4837054.776701795,0.0,0.0,0.0,4837054.776701795,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0014,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1839912.5801654842,0.0,0.0,0.0,1839912.5801654842,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0015,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1589409.9112002924,0.0,0.0,0.0,1589409.9112002924,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0016,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2504563.5854299734,0.0,0.0,0.0,2504563.5854299734,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0017,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1615239.8926924306,0.0,0.0,0.0,1615239.8926924306,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0018,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4668273.069824937,0.0,0.0,0.0,4668273.069824937,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0019,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2015943.9260202334,0.0,0.0,0.0,2015943.9260202334,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0020,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4961080.9439571975,0.0,0.0,0.0,4961080.9439571975,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0021,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,21479717.478637528,0.0,0.0,0.0,21479717.478637528,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0022,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2330406.514423959,0.0,0.0,0.0,2330406.514423959,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0023,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,3886775.9246333074,0.0,0.0,0.0,3886775.9246333074,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0024,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1705583.108182247,0.0,0.0,0.0,1705583.108182247,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0025,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,3666149.070429809,0.0,0.0,0.0,3666149.070429809,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0026,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4842864.622726843,0.0,0.0,0.0,4842864.622726843,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0027,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2955498.688171325,0.0,0.0,0.0,2955498.688171325,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0028,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,7156143.794972534,0.0,0.0,0.0,7156143.794972534,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0029,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1786080.3792979028,0.0,0.0,0.0,1786080.3792979028,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0030,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,16207980.799245637,0.0,0.0,0.0,16207980.799245637,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0031,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,4932343.382422215,0.0,0.0,0.0,4932343.382422215,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0032,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2359771.801273889,0.0,0.0,0.0,2359771.801273889,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0033,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,2558854.270089737,0.0,0.0,0.0,2558854.270089737,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0034,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,3777845.380659656,0.0,0.0,0.0,3777845.380659656,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0035,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,1778191.125097404,0.0,0.0,0.0,1778191.125097404,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
sofr_spike,1,SYN-MBR-0036,sofr_spike,sofr_spike,NONE,sofr_spike,0.0,8135654.647864954,0.0,0.0,0.0,8135654.647864954,0.0,0.0,0.0,0.0,0.0,0.0,True,section-21-v1,synthetic,False,False,SOFR spike,funding_rate,targeted,7,hypothetical_assumptions_on_synthetic_members
