member_id,settlement_liquidity_need_usd,available_qualified_liquid_resources_usd,repo_rollover_need_usd,incremental_funding_cost_usd,member_concentration_ratio,excluded_section16_additional_collateral_demand_usd,excluded_section16_composite_outflow_usd,additional_haircut_requirement_usd,excluded_section17_aqlr_reduction_usd,treasury_liquidation_loss_usd,settlement_fail_requirement_usd,excluded_section18_funding_shock_usd,excluded_section18_composite_outflow_usd,concentration_base_usd,concentration_excess_ratio,concentration_adjustment_usd,pre_buffer_stressed_liquidity_requirement_usd,operational_liquidity_buffer_usd,stressed_liquidity_requirement_usd,liquidity_coverage_ratio,liquidity_headroom_usd,liquidity_shortfall_usd,lcr_status,section16_composite_identity_difference_usd,section18_composite_identity_difference_usd,double_count_control_pass,excluded_overlapping_candidate_amount_usd,scenario_name,severity_rank,funding_scenario_name,haircut_scenario_name,treasury_scenario_name,settlement_fail_scenario_name,concentration_threshold,concentration_multiplier,operational_liquidity_buffer_rate,lcr_minimum_ratio,model_version,value_class,actual_ficc_participant,participant_level_inference
SYN-MBR-0007,49007215187.84354,55113693908.5898,18982449170.503742,744409.7713923038,0.2854548782912785,2960594074.7733297,21943787655.04847,2522633751.6865244,114362264.7767764,203935285.90004006,22311914620.37076,16457840741.286352,38769755361.65712,71319129808.2143,0.035454878291278524,632152766.797533,93661045192.87352,4683052259.643676,98344097452.5172,0.5604168967558014,-43230403543.9274,43230403543.9274,BREACH,5.245208740234375e-06,5.7220458984375e-06,True,19532797080.836456,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0008,11854684627.409325,23153845907.247063,4658374776.640987,182681.36378984276,0.2793784356656723,743830810.9294273,5402388268.934205,596634582.370538,37093375.2240357,64667320.94742331,5997949573.550435,4051791201.7006536,10049740775.25109,17852634200.95976,0.029378435665672276,131120616.33391921,23303614178.61642,1165180708.9308212,24468794887.54724,0.9462601658012432,-1314948980.3001785,1314948980.3001785,BREACH,5.960464477539062e-07,4.76837158203125e-07,True,4832715387.854116,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0009,37420687572.08649,47288999137.49504,13612679648.883224,533830.5744660088,0.285403166638031,2033088161.8024309,15646301641.260118,1873849709.943247,97504775.64214253,180148109.6372681,14960890575.578413,11734726230.94509,26695616806.523502,52381578147.6649,0.035403166638031,463618434.98120594,68512407881.68431,3425620394.0842156,71938028275.76852,0.6573574543385668,-24649029138.273483,24649029138.273483,BREACH,-2.86102294921875e-06,0.0,True,13865319168.389664,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0010,27452830917.97726,35216448139.00227,10361904672.99325,406349.2028624806,0.2613357378719065,1501107128.4014304,11863418150.597542,1355698608.0250223,66172195.96081364,124995761.28950395,11475705260.95641,8897563612.948156,20373268873.904568,38928536178.93367,0.011335737871906504,110320920.46535523,50881862490.909676,2544093124.545484,53425955615.45516,0.6591636543196392,-18209507476.45289,18209507476.45289,BREACH,-9.5367431640625e-07,1.9073486328125e-06,True,10464842937.3104,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0011,60735734239.45619,75242847988.50183,24573208118.99068,963655.2203525758,0.2977758440804922,4050242377.518397,28624414151.729424,3269387325.6526046,191240097.6488213,329951331.8488943,24453695499.105347,21468310613.797066,45922006112.90241,85189429738.56154,0.04777584408049218,1017499228.1238899,114380439398.39795,5719021969.919898,120099461368.31784,0.6265044583151714,-44856613379.81601,44856613379.81601,BREACH,-6.67572021484375e-06,0.0,True,25709793088.964287,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0012,144292010968.214,212367652625.22192,57575577449.628296,2257865.7823383645,0.2660186781845312,8874322253.450953,66452157568.86159,7370429636.7135105,471679336.33128965,850873643.4092121,79070784833.65941,49839118176.6462,128909903010.30562,223362795801.8734,0.016018678184531177,894494186.0868404,290056428583.4936,14502821429.17468,304559250012.6683,0.6972950341071183,-92191597387.44635,92191597387.44635,BREACH,0.0,7.62939453125e-06,True,59185119766.428444,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0013,52803412307.27307,98583293681.45982,19735183488.94332,773928.7642722873,0.2779980045983231,3034354265.861028,22770311683.568623,2769898971.731902,156351025.7321536,287667829.6175332,24911947581.500103,17077733762.676468,41989681344.176575,77715359888.77318,0.02799800459832308,543968750.8815511,101052852858.71176,5052642642.935588,106105495501.64735,0.9291063880845762,-7522201820.1875305,7522201820.1875305,BREACH,9.5367431640625e-07,3.814697265625e-06,True,20268439054.26965,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0014,18905679729.392178,27563413705.90542,7506843327.075174,294386.0128264773,0.2790454531081706,1202103092.0766,8709240805.1646,981715924.8052275,59384339.805232845,105861805.06503253,8787664588.78951,6531930603.87345,15319595192.662962,27693344318.181686,0.029045453108170582,201091433.4505421,36489151194.59049,1824457559.7295246,38313608754.320015,0.7194157533593735,-10750195048.414597,10750195048.414597,BREACH,-4.76837158203125e-07,9.5367431640625e-07,True,7793418035.755283,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0015,16748938730.153816,24224007964.745144,6484792437.697194,254305.58579204688,0.2433279583164211,994841174.7588252,7479887918.041812,790542082.2565075,46802075.917205,83176141.01173258,7947001113.08808,5609915938.531359,13556917051.61944,24695939843.241898,0.0,0.0,32054704809.793125,1602735240.4896564,33657440050.282784,0.7197222346249598,-9433432085.53764,9433432085.53764,BREACH,5.960464477539062e-07,9.5367431640625e-07,True,6651559189.207389,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0016,27198692761.82988,34634721035.148605,10218619428.55429,400730.1736687958,0.2562474183718598,1690026558.762858,11909046717.490816,1313191632.339999,60611626.970188126,113130186.64222246,10776389799.824627,8931785038.118113,19708174837.94274,37975082561.65451,0.006247418371859825,59311557.11714352,49679736096.48183,2483986804.8240914,52163722901.305916,0.6639618322618136,-17529001866.15731,17529001866.15731,BREACH,-1.430511474609375e-06,1.9073486328125e-06,True,10682423223.851158,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0017,16925605514.598438,18547989416.68169,6590178762.185116,258438.38283078905,0.2855039422574281,1084432852.5867383,7674870053.154685,821464298.1766764,43964498.32610905,66250814.61267593,8323174501.82575,5756152539.866014,14079327041.691763,25248780016.424187,0.03550394225742809,224107806.94340715,32951040136.724895,1647552006.8362448,34598592143.56114,0.5360908715510698,-16050602726.879452,16050602726.879452,BREACH,0.0,-9.5367431640625e-07,True,6884549890.778861,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0018,49366994743.6497,90823998967.0652,19046554124.88574,746923.6911719902,0.2842507582429487,2807275974.222532,21854577022.79944,2447660848.0898037,88873503.54074703,151498004.4598375,21571110316.30093,16390932767.099583,37962043083.40051,70938105059.95062,0.03425075824294871,607420971.6553164,93191985932.7325,4659599296.636625,97851585229.36913,0.9281811710476544,-7027586262.303925,7027586262.303925,BREACH,-3.814697265625e-06,0.0,True,19287082244.86286,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0019,21549543716.28105,22087577368.86665,8225051218.162553,322551.0281632375,0.2857936716453766,1235945922.7581306,9461319691.948849,1117150569.2020612,54279473.320405476,99503777.54493186,9277318093.861492,7095989768.961635,16373307862.823128,30826861810.142544,0.03579367164537661,275851642.3724106,40544741568.45267,2027237078.4226334,42571978646.8753,0.5188290060952532,-20484401278.008648,20484401278.008648,BREACH,2.1457672119140625e-06,9.5367431640625e-07,True,8386215165.04017,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0020,58917682215.03989,63853933972.30661,20241210251.345367,793772.9510331515,0.270934987158949,3068375379.9141493,23310379404.21055,2512554610.5947742,86003128.84844978,148833211.87178645,23408539418.166916,17482784553.157913,40891323971.32483,82326221633.2068,0.02093498715894898,430874598.18399304,105660488078.15375,5283024403.907688,110943512482.06143,0.575553563644663,-47089578509.75482,47089578509.75482,BREACH,-1.430511474609375e-06,0.0,True,20637163061.920513,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0021,223347401819.26135,304408474480.80493,87637247312.84111,3436754.796582005,0.2777437525025225,13298429535.943932,100939113603.58163,12138536730.070986,688418584.6464744,1331210086.6188908,101906206635.13919,75704335202.68622,177610541837.8254,325253608454.4005,0.02774375250252248,2255938903.37781,428619978242.10596,21430998912.1053,450050977154.21124,0.676386653808994,-145642502673.4063,145642502673.4063,BREACH,1.1444091796875e-05,0.0,True,89691183323.27663,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0022,24024789572.102814,26836974511.062134,9508058578.849754,372865.0423078336,0.2791649105722638,1371863222.1291797,10880294666.02124,1231345572.2467108,54733353.68991195,95230721.0860904,11667517269.637356,8160220999.515931,19827738269.153286,35692306841.74017,0.02916491057226378,260240734.28928772,46787555313.25432,2339377765.662716,49126933078.91704,0.5462782394323593,-22289958567.854904,22289958567.854904,BREACH,-1.6689300537109375e-06,-9.5367431640625e-07,True,9586817575.335024,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0023,47176754102.84989,90188351371.4415,15858045772.503893,621884.1479413293,0.3337864740212283,2504372786.758326,18363040443.410164,2193605346.9947534,90072721.40764692,139287976.78136855,16512205054.884909,13772280332.557623,30284485387.44253,63688959157.7348,0.0837864740212283,1334068330.4771543,83214588468.63991,4160729423.4319954,87375317892.0719,1.0321948296982946,2813033479.3695984,0.0,PASS,3.814697265625e-06,0.0,True,16366725840.723595,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0024,18574452756.67761,27523688539.237083,6958779081.383569,272893.2973091596,0.2915580076874683,1104623871.6069095,8063675846.287787,881731025.2790602,36837896.95526275,58933597.17972609,6984271060.757376,6047756884.715841,13032027945.473215,25558723817.434982,0.04155800768746831,265542410.22171062,33723982824.796356,1686199141.2398179,35410181966.03617,0.777281759400066,-7886493426.799088,7886493426.799088,BREACH,0.0,-1.9073486328125e-06,True,7189218653.278014,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0025,37913634646.76164,56811541404.62919,14957888207.35362,586583.8512687696,0.3137082980128892,2443097946.346382,17401572737.55127,2020324365.6512132,142571472.88690403,234532999.19151536,17317905931.065277,13051179553.163452,30369085484.22873,55231540577.82692,0.06370829801288919,879676861.7107948,73324549595.58534,3666227479.7792673,76990777075.36461,0.7379006104720517,-20179235670.73542,20179235670.73542,BREACH,-1.9073486328125e-06,0.0,True,15636848972.396738,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0026,51482648842.523285,61978397436.36327,19758887660.725525,774858.3396362949,0.2542034684354277,3082832150.7021046,22842494669.767265,2477700244.3831024,103618902.53466499,189878124.9989856,20282972732.41491,17131871002.325447,37414843734.74035,71765621574.9382,0.004203468435427682,75416131.25977515,94268278594.64522,4713413929.732261,98981692524.37747,0.626160210597521,-37003295088.0142,37003295088.0142,BREACH,-4.76837158203125e-07,-7.62939453125e-06,True,20318322055.562214,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0027,32063094722.12096,56916796024.10076,12058434647.739004,472879.7901074121,0.294478103365004,1880986055.2234776,13939893582.75259,1706561375.8251042,92096152.29247048,170605230.9305466,12626897380.487915,10454920187.064442,23081817567.552357,44689992102.60887,0.04447810336500402,496931522.03026265,59122997758.923904,2956149887.9461956,62079147646.8701,0.916842421031056,-5162351622.7693405,5162351622.7693405,BREACH,9.5367431640625e-07,0.0,True,12428002394.58039,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0028,76904103317.7189,99599212235.12988,29197066683.487934,1144983.0071956054,0.2314434101398989,4448866179.565195,33647077846.06033,3655266900.0673428,174085789.56969,330470471.83021307,34731742919.04382,25235308384.545246,59967051303.589066,111635846236.76273,0.0,0.0,144819795275.1554,7240989763.757771,152060785038.91318,0.6549960412846869,-52461572803.783295,52461572803.783295,BREACH,4.76837158203125e-06,-3.814697265625e-06,True,29858260353.680134,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0029,18665876759.885567,30217348533.848213,7287207947.535444,285772.8606876646,0.2428260585204829,1135138687.8543825,8422632408.250516,926688672.8087943,47055610.206455,88210974.54067211,8464465397.549688,6316974306.187886,14781439703.737576,27130342157.435257,0.0,0.0,35432735525.180855,1771636776.2590427,37204372301.439896,0.8121988536459929,-6987023767.591682,6987023767.591682,BREACH,1.430511474609375e-06,9.5367431640625e-07,True,7499168604.248724,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0030,175821733787.35785,302812978716.35925,66128561660.9222,2593276.9278793028,0.2926434114775448,10461748600.306934,76592903538.15701,9394697529.060177,470071713.83065873,895057570.4027811,65165395938.00389,57444677653.61776,122610073591.62166,240987129725.36176,0.0426434114775448,2569128333.4177675,319977168096.0926,15998858404.80463,335976026500.8972,0.9012934103366765,-33163047784.537964,33163047784.537964,BREACH,-3.814697265625e-06,7.62939453125e-06,True,68376497967.755356,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0031,57573944874.87246,61529492053.88336,20123961000.28264,789174.9411875549,0.3219640551273276,3105316002.123922,23230066177.347744,2645622290.045124,98207515.96401152,147685791.04102853,19981899690.00908,17422549633.01081,37404449323.01989,77555844564.88153,0.07196405512732762,1395308268.4283967,101869211089.6199,5093460554.480995,106962671644.10089,0.5752426627731562,-45433179590.21753,45433179590.21753,BREACH,-3.814697265625e-06,0.0,True,20626073151.098743,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0032,23694465319.93,36676041150.87291,9627868949.197468,377563.4882038223,0.2985178603120351,1527154696.9075785,11155401209.593248,1341518680.316803,97193066.1029219,175009831.42256343,14964030949.558702,8366550907.194937,23330581856.75364,38658496269.4887,0.04851786031203509,468906880.4690956,50272178174.382835,2513608908.719142,52785787083.101974,0.6948090229881939,-16109745932.229065,16109745932.229065,BREACH,-1.6689300537109375e-06,0.0,True,9990898670.205439,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0033,27754252011.11132,59118321064.85495,10440125421.96613,409416.68321435794,0.237180655703461,1625018819.4627714,12065553658.112114,1353866528.3466399,58388867.689307496,113297947.10475433,10049048198.09252,9049165243.584085,19098213441.676605,37803300209.20384,0.0,0.0,49710999523.30458,2485549976.1652293,52196549499.46981,1.1326097535519173,6921771565.385139,0.0,PASS,-1.1920928955078125e-06,0.0,True,10732572930.736164,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0034,41209294162.20596,63634218892.15825,15413609153.091398,604455.2609055449,0.3029528381239237,2331314107.41274,17745527715.765045,2019307601.279083,125738356.34260051,206701051.20638126,17801884190.654385,13309145786.823782,31111029977.47817,59011178352.86035,0.05295283812392371,781202343.7052512,77432602957.40337,3871630147.8701687,81304233105.27353,0.7826679677276339,-17670014213.11528,17670014213.11528,BREACH,9.5367431640625e-07,1.9073486328125e-06,True,15766198250.579123,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0035,18268399456.49582,39933966050.57036,7255019790.397408,284510.5800155847,0.2438061531698401,1127703959.312296,8383008260.28972,895442650.2548281,50416276.32469,91219489.57903625,8139998946.622092,6287256195.217289,14427255141.839382,26408398403.117912,0.0,0.0,34650364843.9292,1732518242.19646,36382883086.125656,1.097603121666817,3551082964.444702,0.0,PASS,4.76837158203125e-07,9.5367431640625e-07,True,7465376430.854275,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0036,86121022025.06229,95836713791.62004,33193470963.28901,1301704.7436583922,0.2301655988291318,5185309484.738293,38380082152.77096,4059252904.3103666,170636287.8926475,309751508.66747105,38149971315.86986,28785061614.57822,66935032930.448074,124270993340.93214,0.0,0.0,161834770421.94263,8091738521.097132,169926508943.03976,0.5639891879597491,-74089795151.41972,74089795151.41972,BREACH,-1.9073486328125e-06,-3.814697265625e-06,True,34141007387.20916,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0037,173143482343.27496,248389787156.37576,67837134721.96238,2660279.7930181315,0.31238017263729,10547818927.893118,78387613929.6485,9045158141.391312,499288302.56379473,799416544.2616214,64156884226.51561,58790710447.236374,122947594673.75198,237300366569.7906,0.06238017263729001,3700709458.378935,318685445715.5778,15934272285.778893,334619718001.3567,0.7423046933395858,-86229930844.98093,86229930844.98093,BREACH,-1.71661376953125e-05,0.0,True,69837817677.69328,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0038,18068256922.030533,25040064941.657112,7074986946.34475,277450.4684841078,0.3282194300583181,1060934477.2687776,8136198874.082011,932284670.484655,44702119.40599769,60303969.753433555,7515526092.001369,6102149155.561508,13617675247.562878,25583783014.031902,0.0782194300583181,500287231.5233138,34151923282.606537,1707596164.130327,35859519446.73686,0.6982822226284938,-10819454505.07975,10819454505.07975,BREACH,-9.5367431640625e-07,0.0,True,7207785752.236283,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0039,117474744776.86755,139476713507.33163,45001000854.06153,1764745.1315318253,0.2729741737671126,6741049421.896879,51743815021.089935,5750235295.769554,274101856.0770934,493990773.4289861,51975627699.91492,38807861265.81746,90783488965.73238,169450372476.78247,0.022974173767112582,973245575.545888,221670609720.71997,11083530486.036,232754140206.75598,0.59924482281361,-93277426699.42435,93277426699.42435,BREACH,-6.67572021484375e-06,0.0,True,45823012543.791435,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0040,20556787423.82752,22962330417.93186,7499714037.920952,294106.4328596454,0.2604829424513456,1156522469.113403,8656530613.467215,926656613.9009206,45150665.15157673,77022358.10749814,7977686203.670638,6492397960.10041,14470084163.77105,28534473627.498158,0.010482942451345623,74781311.22912563,37112942055.089516,1855647102.7544758,38968589157.843994,0.5892522904773875,-16006258739.912132,16006258739.912132,BREACH,0.0,9.5367431640625e-07,True,7694071094.365391,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0041,12950085858.467745,19834120222.86173,5212043385.877289,204393.85826969764,0.2431412077983898,755901471.2633733,5968149250.998933,668843666.1711853,42225027.3582575,79903633.8115806,6447594606.104408,4476111938.249199,10923706544.35361,19397680464.57215,0.0,0.0,25358675544.290474,1267933777.2145238,26626609321.504997,0.7448984579062679,-6792489098.643269,6792489098.643269,BREACH,1.0728836059570312e-06,1.9073486328125e-06,True,5274238436.87083,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0042,15663697169.426891,17941700328.971954,6231328235.685981,244365.81316415613,0.3385593112722906,997350278.6312032,7228922880.130348,854556383.9133804,53191725.43133192,77426918.29276289,6487452332.787273,5421692160.097761,11909144492.885035,22151149502.214165,0.08855931127229061,490422635.9514074,29805128041.87086,1490256402.093543,31295384443.964405,0.5733018030533308,-13353684114.99245,13353684114.99245,BREACH,1.1920928955078125e-07,0.0,True,6472234164.1602955,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0043,25092965439.50126,36743787081.90648,8636093983.036875,338670.35227595584,0.2755257851968193,1362578391.286132,9999011044.675282,1181323127.9343808,57232422.30823977,102585251.17336264,8316452278.619577,7499258283.506463,15815710562.12604,33409417718.120834,0.025525785196819306,213200405.05589035,43542959155.67362,2177147957.7836814,45720107113.457306,0.8036680008365789,-8976320031.550827,8976320031.550827,BREACH,-1.1920928955078125e-06,-9.5367431640625e-07,True,8919069097.100834,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0044,168262174017.0547,308181623027.815,64218982919.2636,2518391.4870299445,0.2656661576637595,9448662278.500631,73670163589.25127,8047114355.510365,405739378.9932903,737007831.2683932,75096306684.58392,55252622691.93843,130348929376.52235,243358480701.6386,0.015666157663759506,953123081.8712114,317317227281.03925,15865861364.051964,333183088645.0912,0.9249617808666516,-25001465617.276184,25001465617.276184,BREACH,1.9073486328125e-06,0.0,True,65107024349.43236,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0045,32588093202.872517,28997219975.458717,12748228291.98948,499930.52125448943,0.2690440074811175,1919314711.079858,14668042933.59059,1594743835.092822,86178332.93750201,149496832.5593099,12632261149.18776,11001032200.192944,23633293349.380703,45220354352.06027,0.01904400748111751,215294191.64485514,59928617433.868,2996430871.6934,62925048305.56139,0.46082157672171237,-33927828330.102676,33927828330.102676,BREACH,-2.1457672119140625e-06,0.0,True,13006525244.210304,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0046,59669776303.86548,100264545076.87358,20224723996.584167,793126.4312385948,0.2702305181464094,3096666569.788724,23322183692.80413,2539755904.0931396,132651620.51927164,232212157.8252861,23691774868.24837,17491637769.603096,41183412637.85147,83361551172.11385,0.020230518146409415,421611843.42507154,106780648200.47275,5339032410.023638,112119680610.49638,0.8942635631044337,-11855135533.622803,11855135533.622803,BREACH,4.76837158203125e-07,3.814697265625e-06,True,20720955959.91109,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0047,67671110299.97056,97833540582.7385,25582042048.07424,1003217.335218598,0.2915350084787377,3917054586.431435,29500099851.840885,3197503213.7486305,171532336.60420775,275084450.0281782,29686576534.931507,22125074888.88066,51811651423.81217,97357686834.90207,0.0415350084787377,1010938087.0394868,127424257851.12782,6371212892.556392,133795470743.68422,0.7312171334271919,-35961930160.945724,35961930160.945724,BREACH,-1.0013580322265625e-05,3.814697265625e-06,True,26213661811.9163,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0048,26801661099.536205,35327193721.53835,9682280526.599762,379697.275552932,0.241119733393087,1436819280.563553,11119479504.438868,1239237461.870297,56852563.92701,107909183.03880483,11932883142.954979,8339609628.329149,20272492771.28413,38734544242.49118,0.0,0.0,49764351111.275604,2488217555.5637803,52252568666.839386,0.6760853030361693,-16925374945.301033,16925374945.301033,BREACH,-4.76837158203125e-07,1.9073486328125e-06,True,9833281472.819712,severe_integrated_stress,2,severe_market_stress,severe_haircut_stress,parallel_up_100bp,severe_multi_day_fails,0.25,0.25,0.05,1.0,section-19-v1,synthetic,False,False
SYN-MBR-0001,18858809027.69864,27146854021.072403,8268938453.865299,60938.88883234064,0.31313937116218,2245234440.376944,10514233833.131077,2484709526.3968253,109422673.73076606,80937160.22882205,17941626512.439793,10514233833.131075,28455860345.57087,36800435540.13843,0.11313937116217998,2081789067.7528005,49716870687.271,4971687068.7271,54688557755.99811,0.49639001529702986,-27541703734.925705,27541703734.925705,BREACH,9.5367431640625e-07,1.9073486328125e-06,True,12868890947.238785,extreme_integrated_crisis,3,concentrated_funding_freeze,extreme_collateral_freeze,bear_steepener,combined_settlement_funding_crisis,0.2,0.5,0.1,1.0,section-19-v1,synthetic,False,False
