member_id,repo_financing_need_usd,collateral_inventory_usd,available_qualified_liquid_resources_usd,maturity_bucket,bucket_order,source_column,market_value_usd,total_treasury_position_usd,bucket_weight,base_haircut_rate,eligibility_factor,member_concentration_ratio,repo_exposure_allocated_usd,collateral_inventory_allocated_usd,qualified_resources_allocated_usd,value_class,actual_ficc_participant,participant_level_inference,scenario_name,severity_rank,stress_multiplier,additive_haircut_rate,bucket_haircut_addon,concentration_threshold,concentration_excess,concentration_haircut_addon,raw_stressed_haircut_rate,maximum_haircut_rate,stressed_haircut_rate,haircut_increase_rate,baseline_required_collateral_usd,stressed_required_collateral_before_call_usd,haircut_driven_collateral_call_usd,additional_collateral_call_rate,scenario_additional_collateral_call_usd,additional_collateral_requirement_usd,baseline_excess_collateral_inventory_usd,baseline_eligible_excess_collateral_usd,inventory_availability_rate,stressed_available_collateral_usd,collateral_posted_usd,collateral_shortfall_usd,haircut_market_value_loss_usd,inventory_unavailability_loss_usd,gross_collateral_resource_reduction_usd,qualified_resource_reduction_usd,stressed_qualified_resources_allocated_usd,model_version
SYN-MBR-0035,10669146750.584423,58376284728.78682,39933966050.57036,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,1072891935.2900001,0.0,0.1,0.85,0.24380615316984017,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,bills_0_1y,1,treasury_position_bills_0_1y_usd,685424084.67,3685235062.95,0.18599195789734066,0.01,1.0,0.23016559882913182,9078998020.398012,685424084.67,17824858036.55048,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,9170705071.109104,9240710453.33131,70005382.22220612,0.01,90789980.20398012,160795362.42618623,0.0,0.0,0.95,0.0,0.0,160795362.42618623,5140680.635025001,0.0,5140680.635025001,5140680.635025001,17819717355.915455,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,notes_1_3y,2,treasury_position_notes_1_3y_usd,848214335.09,3685235062.95,0.23016559882913182,0.015,1.0,0.23016559882913182,11235286943.357077,848214335.09,22058314619.66434,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,11406382683.611246,11520417270.809616,114034587.19836998,0.01,112352869.43357077,226387456.63194075,0.0,0.0,0.95,0.0,0.0,226387456.63194075,8270089.767127502,0.0,8270089.767127502,8270089.767127502,22050044529.897213,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,notes_3_7y,3,treasury_position_notes_3_7y_usd,819329008.47,3685235062.95,0.22232747558147187,0.025,0.98,0.23016559882913182,10852677360.374899,819329008.47,21307134645.31491,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,11130951138.84605,11284301908.370054,153350769.52400398,0.01,108526773.60374899,261877543.12775296,0.0,0.0,0.95,0.0,0.0,261877543.12775296,10856109.3622275,0.0,10856109.3622275,10856109.3622275,21296278535.952682,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,notes_7_10y,4,treasury_position_notes_7_10y_usd,606766011.75,3685235062.95,0.16464784508597638,0.035,0.96,0.23016559882913182,8037108036.808034,606766011.75,15779308405.911713,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,8328609364.567911,8484674623.180822,156065258.61291122,0.01,80371080.36808035,236436338.98099157,0.0,0.0,0.95,0.0,0.0,236436338.98099157,10770096.7085625,0.0,10770096.7085625,10770096.7085625,15768538309.20315,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,725501622.97,3685235062.95,0.1968671226060793,0.06,0.92,0.23016559882913182,9609857526.25169,725501622.97,18867098084.178593,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,10223252687.501799,10537124480.539133,313871793.03733444,0.01,96098575.2625169,409970368.29985136,0.0,0.0,0.95,0.0,0.0,409970368.29985136,20314045.443159997,0.0,20314045.443159997,20314045.443159997,18846784038.73543,section-17-v1
SYN-MBR-0036,48813927887.18971,233597466442.10254,95836713791.62004,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,3685235062.95,0.0,0.1,0.85,0.23016559882913182,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,bills_0_1y,1,treasury_position_bills_0_1y_usd,1179198129.83,9442982664.06,0.12487560040939491,0.01,1.0,0.31238017263729007,12457651365.379501,1179198129.83,31017823806.714233,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,12583486227.656061,12679543374.432062,96057146.77600098,0.01,124576513.65379502,220633660.42979598,0.0,0.0,0.95,0.0,0.0,220633660.42979598,8843985.973725,0.0,8843985.973725,8843985.973725,31008979820.74051,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,notes_1_3y,2,treasury_position_notes_1_3y_usd,2471167563.34,9442982664.06,0.2616935401931072,0.015,1.0,0.31238017263729007,26106676385.2163,2471167563.34,65002002748.764366,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,26504239984.99117,26769214442.672447,264974457.68127823,0.01,261066763.85216302,526041221.53344125,0.0,0.0,0.95,0.0,0.0,526041221.53344125,24093883.742565006,0.0,24093883.742565006,24093883.742565006,64977908865.021805,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,notes_3_7y,3,treasury_position_notes_3_7y_usd,2949800554.81,9442982664.06,0.31238017263729007,0.025,0.98,0.31238017263729007,31163199787.743687,2949800554.81,77592044593.2484,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,31962256192.55763,32402599207.4278,440343014.8701706,0.01,311631997.8774369,751975012.7476075,0.0,0.0,0.95,0.0,0.0,751975012.7476075,39084857.35123249,0.0,39084857.35123249,39084857.35123249,77552959735.89717,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,notes_7_10y,4,treasury_position_notes_7_10y_usd,1040005305.9,9442982664.06,0.11013525523649018,0.035,0.96,0.31238017263729007,10987147275.169846,1040005305.9,27356472606.604916,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,11385644844.735592,11598994220.29015,213349375.5545578,0.01,109871472.75169846,323220848.3062563,0.0,0.0,0.95,0.0,0.0,323220848.3062563,18460094.179725002,0.0,18460094.179725002,18460094.179725002,27338012512.42519,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,1802811110.18,9442982664.06,0.19091543152371768,0.06,0.92,0.31238017263729007,19045817424.670612,1802811110.18,47421443401.04387,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,20261507898.58576,20883571737.577427,622063838.9916687,0.01,190458174.24670613,812522013.2383748,0.0,0.0,0.95,0.0,0.0,812522013.2383748,50478711.085039996,0.0,50478711.085039996,50478711.085039996,47370964689.95883,section-17-v1
SYN-MBR-0037,99760492238.17995,366187638910.82947,248389787156.37576,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,9442982664.06,0.0,0.1,0.85,0.31238017263729007,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,bills_0_1y,1,treasury_position_bills_0_1y_usd,107633326.95,849815951.3299999,0.1266548677764274,0.01,1.0,0.3282194300583181,1317766965.0135942,107633326.95,3171446114.2987366,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,1331077742.437974,1341238641.2352102,10160898.797236204,0.01,13177669.650135942,23338568.447372146,0.0,0.0,0.95,0.0,0.0,23338568.447372146,807249.9521250002,0.0,807249.9521250002,807249.9521250002,3170638864.3466115,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,notes_1_3y,2,treasury_position_notes_1_3y_usd,278926107.2,849815951.3299999,0.3282194300583181,0.015,1.0,0.3282194300583181,3414923798.8225207,278926107.2,8218635843.77397,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,3466927714.5406303,3501588104.406584,34660389.865953445,0.01,34149237.98822521,68809627.85417865,0.0,0.0,0.95,0.0,0.0,68809627.85417865,2719529.5452000005,0.0,2719529.5452000005,2719529.5452000005,8215916314.228769,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,notes_3_7y,3,treasury_position_notes_3_7y_usd,226860765.51,849815951.3299999,0.266952820966649,0.025,0.98,0.3282194300583181,2777481946.5131598,226860765.51,6684515973.363456,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,2848699432.3211894,2887945876.2809043,39246443.95971489,0.01,27774819.4651316,67021263.424846485,0.0,0.0,0.95,0.0,0.0,67021263.424846485,3005905.143007499,0.0,3005905.143007499,3005905.143007499,6681510068.2204485,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,notes_7_10y,4,treasury_position_notes_7_10y_usd,114535402.26,849815951.3299999,0.1347767149825171,0.035,0.96,0.3282194300583181,1402269851.7243164,114535402.26,3374817695.785439,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,1453129380.0251985,1480358777.22282,27229397.197621584,0.01,14022698.517243164,41252095.714864746,0.0,0.0,0.95,0.0,0.0,41252095.714864746,2033003.3901150003,0.0,2033003.3901150003,2033003.3901150003,3372784692.395324,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,121860349.41,849815951.3299999,0.14339616621608844,0.06,0.92,0.3282194300583181,1491950006.0804524,121860349.41,3590649314.435512,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,1587180857.5323963,1635910094.386461,48729236.8540647,0.01,14919500.060804525,63648736.91486923,0.0,0.0,0.95,0.0,0.0,63648736.91486923,3412089.7834799998,0.0,3412089.7834799998,3412089.7834799998,3587237224.652032,section-17-v1
SYN-MBR-0038,10404392568.154043,57309353221.79287,25040064941.657112,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,849815951.3299999,0.0,0.1,0.85,0.3282194300583181,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,bills_0_1y,1,treasury_position_bills_0_1y_usd,887446287.76,5554183434.56,0.15977979449472451,0.01,1.0,0.27297417376711264,10573898041.93952,887446287.76,22285560621.001015,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,10680705092.868202,10762237192.81376,81532099.94555855,0.01,105738980.41939521,187271080.36495376,0.0,0.0,0.95,0.0,0.0,187271080.36495376,6655847.158200001,0.0,6655847.158200001,6655847.158200001,22278904773.842815,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,notes_1_3y,2,treasury_position_notes_1_3y_usd,1516148634.0,5554183434.56,0.27297417376711264,0.015,1.0,0.27297417376711264,18064869157.10379,1516148634.0,38073540629.41613,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,18339968687.415016,18523321360.783176,183352673.36816025,0.01,180648691.57103792,364001364.93919814,0.0,0.0,0.95,0.0,0.0,364001364.93919814,14782449.181500003,0.0,14782449.181500003,14782449.181500003,38058758180.23463,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,notes_3_7y,3,treasury_position_notes_3_7y_usd,1114277395.27,5554183434.56,0.20061948050483724,0.025,0.98,0.27297417376711264,13276584431.675825,1114277395.27,27981745806.36289,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,13617009673.513666,13804610794.568052,187601121.05438614,0.01,132765844.31675826,320366965.3711444,0.0,0.0,0.95,0.0,0.0,320366965.3711444,14764175.487327497,0.0,14764175.487327497,14764175.487327497,27966981630.87556,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,notes_7_10y,4,treasury_position_notes_7_10y_usd,742087529.02,5554183434.56,0.133608754151417,0.035,0.96,0.27297417376711264,8841952440.702961,742087529.02,18635309924.848694,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,9162645016.2725,9334338813.09365,171693796.82115173,0.01,88419524.40702961,260113321.22818136,0.0,0.0,0.95,0.0,0.0,260113321.22818136,13172053.640105002,0.0,13172053.640105002,13172053.640105002,18622137871.208588,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,1294223588.51,5554183434.56,0.23301779708190853,0.06,0.92,0.27297417376711264,15420638361.021328,1294223588.51,32500556525.702892,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,16404934426.618435,16908594694.102333,503660267.48389816,0.01,154206383.61021328,657866651.0941114,0.0,0.0,0.95,0.0,0.0,657866651.0941114,36238260.47827999,0.0,36238260.47827999,36238260.47827999,32464318265.224613,section-17-v1
SYN-MBR-0039,66177942432.44343,261509041890.1415,139476713507.33163,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,5554183434.56,0.0,0.1,0.85,0.27297417376711264,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,bills_0_1y,1,treasury_position_bills_0_1y_usd,140690116.68,956557213.2100002,0.1470796673080058,0.01,1.0,0.2604829424513456,1622140361.1802864,140690116.68,3377291918.4859204,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,1638525617.3538246,1651033446.49393,12507829.140105486,0.01,16221403.611802865,28729232.75190835,0.0,0.0,0.95,0.0,0.0,28729232.75190835,1055175.8751000003,0.0,1055175.8751000003,1055175.8751000003,3376236742.6108203,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,notes_1_3y,2,treasury_position_notes_1_3y_usd,244362304.49,956557213.2100002,0.25546020783218254,0.015,1.0,0.2604829424513456,2817468392.3665056,244362304.49,5865961700.876121,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,2860374002.402544,2888970410.0143614,28596407.61181736,0.01,28174683.923665058,56771091.53548242,0.0,0.0,0.95,0.0,0.0,56771091.53548242,2382532.4687775006,0.0,2382532.4687775006,2382532.4687775006,5863579168.407343,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,notes_3_7y,3,treasury_position_notes_3_7y_usd,249166837.52,956557213.2100002,0.2604829424513456,0.025,0.98,0.2604829424513456,2872864088.4431067,249166837.52,5981295392.802928,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,2946527270.198058,2987121485.254075,40594215.05601692,0.01,28728640.884431068,69322855.94044799,0.0,0.0,0.95,0.0,0.0,69322855.94044799,3301460.5971399997,0.0,3301460.5971399997,3301460.5971399997,5977993932.205788,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,notes_7_10y,4,treasury_position_notes_7_10y_usd,147197643.93,956557213.2100002,0.15388273894881457,0.035,0.96,0.2604829424513456,1697171378.6590443,147197643.93,3533506297.359033,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,1758726817.2632585,1791682637.803161,32955820.53990245,0.01,16971713.786590442,49927534.32649289,0.0,0.0,0.95,0.0,0.0,49927534.32649289,2612758.1797575005,0.0,2612758.1797575005,2612758.1797575005,3530893539.1792755,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,175140310.59,956557213.2100002,0.1830944434596513,0.06,0.92,0.2604829424513456,2019347011.5877519,175140310.59,4204275108.407857,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,2148241501.689098,2214196284.6356926,65954782.946594715,0.01,20193470.11587752,86148253.06247224,0.0,0.0,0.95,0.0,0.0,86148253.06247224,4903928.69652,0.0,4903928.69652,4903928.69652,4199371179.711337,section-17-v1
SYN-MBR-0040,11028991232.236696,57957584395.930756,22962330417.93186,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,956557213.2100002,0.0,0.1,0.85,0.2604829424513456,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,bills_0_1y,1,treasury_position_bills_0_1y_usd,106559344.35,854174659.37,0.12475123580532496,0.01,1.0,0.2431412077983898,956189490.3811204,106559344.35,2474331008.913388,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,965847970.0819398,973220855.3497409,7372885.267801046,0.01,9561894.903811205,16934780.17161225,0.0,0.0,0.95,0.0,0.0,16934780.17161225,799195.0826250002,0.0,799195.0826250002,799195.0826250002,2473531813.830763,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,notes_1_3y,2,treasury_position_notes_1_3y_usd,196714938.95,854174659.37,0.23029826135920245,0.015,1.0,0.2431412077983898,1765183132.2003973,196714938.95,4567763402.9144535,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,1792064093.6044643,1809980140.6822839,17916047.077819586,0.01,17651831.32200397,35567878.39982356,0.0,0.0,0.95,0.0,0.0,35567878.39982356,1917970.6547625002,0.0,1917970.6547625002,1917970.6547625002,4565845432.259691,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,notes_3_7y,3,treasury_position_notes_3_7y_usd,197021661.73,854174659.37,0.23065734808301866,0.025,0.98,0.2431412077983898,1767935449.2354305,197021661.73,4574885572.165057,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,1813267127.4209545,1838248452.5452878,24981325.12433338,0.01,17679354.492354304,42660679.616687685,0.0,0.0,0.95,0.0,0.0,42660679.616687685,2610537.017922499,0.0,2610537.017922499,2610537.017922499,4572275035.147135,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,notes_7_10y,4,treasury_position_notes_7_10y_usd,146193655.99,854174659.37,0.1711519469540641,0.035,0.96,0.2431412077983898,1311840254.5616915,146193655.99,3394648292.2637606,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,1359419952.91367,1384893380.3765547,25473427.462884665,0.01,13118402.545616915,38591830.00850158,0.0,0.0,0.95,0.0,0.0,38591830.00850158,2594937.3938225005,0.0,2594937.3938225005,2594937.3938225005,3392053354.869938,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,207685058.35,854174659.37,0.2431412077983898,0.06,0.92,0.2431412077983898,1863621358.735019,207685058.35,4822491946.605069,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,1982575913.5478926,2043444472.29717,60868558.74927735,0.01,18636213.58735019,79504772.33662754,0.0,0.0,0.95,0.0,0.0,79504772.33662754,5815181.633799999,0.0,5815181.633799999,5815181.633799999,4816676764.97127,section-17-v1
SYN-MBR-0041,7664769685.113659,28610823719.12286,19834120222.86173,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,854174659.37,0.0,0.1,0.85,0.2431412077983898,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,bills_0_1y,1,treasury_position_bills_0_1y_usd,95706418.38,965154925.18,0.09916171578583707,0.01,1.0,0.33855931127229066,908689999.228463,95706418.38,1779129788.7361765,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,917868686.0893567,924875317.2808784,7006631.191521764,0.01,9086899.992284631,16093531.183806395,0.0,0.0,0.95,0.0,0.0,16093531.183806395,717798.13785,0.0,717798.13785,717798.13785,1778411990.5983264,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,notes_1_3y,2,treasury_position_notes_1_3y_usd,242837633.43,965154925.18,0.25160482228768727,0.015,1.0,0.33855931127229066,2305635637.288264,242837633.43,4514218322.809929,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.001,0.35,0.0,0.0,0.02475,0.5,0.02475,0.009750000000000002,2340746839.8865623,2364148307.909012,23401468.022449493,0.01,23056356.372882638,46457824.39533213,0.0,0.0,0.95,0.0,0.0,46457824.39533213,2367666.9259425006,0.0,2367666.9259425006,2367666.9259425006,4511850655.883986,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,notes_3_7y,3,treasury_position_notes_3_7y_usd,326762186.74,965154925.18,0.33855931127229066,0.025,0.98,0.33855931127229066,3102462052.6256237,326762186.74,6074329706.430575,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.002,0.35,0.0,0.0,0.03825,0.5,0.03825,0.013249999999999998,3182012361.6673064,3225850847.544189,43838485.87688255,0.01,31024620.526256237,74863106.40313879,0.0,0.0,0.95,0.0,0.0,74863106.40313879,4329598.974304999,0.0,4329598.974304999,4329598.974304999,6070000107.45627,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,notes_7_10y,4,treasury_position_notes_7_10y_usd,139421843.35,965154925.18,0.1444554026639796,0.035,0.96,0.33855931127229066,1323748572.6727118,139421843.35,2591775545.498099,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.004,0.35,0.0,0.0,0.052750000000000005,0.5,0.052750000000000005,0.017750000000000002,1371760178.9354527,1397464843.1488116,25704664.21335888,0.01,13237485.726727119,38942149.940086,0.0,0.0,0.95,0.0,0.0,38942149.940086,2474737.7194625,0.0,2474737.7194625,2474737.7194625,2589300807.7786365,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,bonds_10_30y,5,treasury_position_bonds_10_30y_usd,160426843.28,965154925.18,0.16621874799020545,0.06,0.92,0.33855931127229066,1523181731.8407936,160426843.28,2982246965.497175,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.008,0.35,0.0,0.0,0.088,0.5,0.088,0.027999999999999997,1620406097.702972,1670155407.7201684,49749310.01719642,0.01,15231817.318407936,64981127.335604355,0.0,0.0,0.95,0.0,0.0,64981127.335604355,4491951.611839999,0.0,4491951.611839999,4491951.611839999,2977755013.8853354,section-17-v1
SYN-MBR-0042,9163717993.655855,44417718341.56718,17941700328.971954,strips_30y_plus,6,treasury_position_strips_30y_plus_usd,0.0,965154925.18,0.0,0.1,0.85,0.33855931127229066,0.0,0.0,0.0,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.015,0.35,0.0,0.0,0.14500000000000002,0.5,0.14500000000000002,0.04500000000000001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,section-17-v1
SYN-MBR-0043,12700138210.348345,63845216513.06768,36743787081.90648,bills_0_1y,1,treasury_position_bills_0_1y_usd,114782613.24,1062980514.44,0.10798186013830162,0.01,1.0,0.27552578519681936,1371384547.9669352,114782613.24,3967662477.629959,synthetic,False,False,moderate_haircut_stress,1,1.25,0.005,0.0,0.35,0.0,0.0,0.0175,0.5,0.0175,0.0075000000000000015,1385236917.1383183,1395811244.7500613,10574327.611742973,0.01,13713845.479669351,24288173.091412324,0.0,0.0,0.95,0.0,0.0,24288173.091412324,860869.5993000001,0.0,860869.5993000001,860869.5993000001,3966801608.030659,section-17-v1
